Provider State,DRG Definition,Provider Id,Average Total Payments,Average Covered Charges,Total Discharges
IN,301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,24,4348.377916666666,14912.238333333333,18.125
IN,303 - ATHEROSCLEROSIS W/O MCC,26,3712.0442307692315,15156.586538461539,26.846153846153847
IN,305 - HYPERTENSION W/O MCC,32,3966.1737499999986,14242.380000000001,20.9375
IN,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,52,7726.192115384618,24153.060769230764,32.26923076923077
IN,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,60,5039.291666666666,16451.187500000004,43.61666666666667
IN,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,61,3468.22737704918,11809.759508196721,49.77049180327869
IN,312 - SYNCOPE & COLLAPSE,56,4465.255357142856,15407.835714285711,54.160714285714285
IN,313 - CHEST PAIN,52,3466.5107692307693,13880.370961538465,52.01923076923077
IN,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,36,12560.32,41039.08361111112,31.88888888888889
IN,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,20,6380.285500000001,21937.9305,19.9
IN,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,37,34312.75756756757,100351.14432432431,25.37837837837838
IN,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,44,16631.705681818185,55199.972954545454,27.045454545454547
IN,331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,23,10926.936521739131,41108.8404347826,20.0
IN,371 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W MCC,27,13129.161481481478,37730.67407407408,19.51851851851852
IN,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,39,7761.748461538463,24682.886923076912,21.94871794871795
IN,377 - G.I. HEMORRHAGE W MCC,43,11176.841395348836,34679.095348837225,28.6046511627907
IN,378 - G.I. HEMORRHAGE W CC,63,6289.105555555556,20452.551587301587,54.41269841269841
IN,379 - G.I. HEMORRHAGE W/O CC/MCC,35,4606.29,15173.19885714286,20.65714285714286
IN,389 - G.I. OBSTRUCTION W CC,44,5833.838409090909,20077.375681818186,25.727272727272727
IN,390 - G.I. OBSTRUCTION W/O CC/MCC,35,4026.2931428571424,14712.89,19.514285714285716
IN,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",39,7791.42846153846,26118.330512820507,30.025641025641026
IN,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",79,4570.845443037977,16348.355443037972,74.0886075949367
IN,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,38,6331.606315789473,20749.211578947372,26.68421052631579
IN,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,19,11157.846842105266,41349.70052631579,22.210526315789473
IN,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,22,6706.573181818182,22525.74090909091,20.5
IN,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,38,28006.891578947372,100243.25736842107,48.28947368421053
IN,469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,29,20245.16275862069,68838.7127586207,17.655172413793103
IN,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,76,13635.702763157895,51155.55868421051,152.64473684210526
IN,473 - CERVICAL SPINAL FUSION W/O CC/MCC,21,13454.958095238095,57407.095714285715,24.80952380952381
IN,480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,28,18518.497142857144,59892.78035714287,17.607142857142858
IN,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,52,11505.649038461539,42640.689615384625,35.80769230769231
IN,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,31,9503.91935483871,36542.09354838709,18.35483870967742
IN,491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,15,7222.333333333333,28670.38533333333,26.6
IN,536 - FRACTURES OF HIP & PELVIS W/O MCC,23,4426.94,14831.903043478262,17.73913043478261
IN,552 - MEDICAL BACK PROBLEMS W/O MCC,39,5444.775897435897,18825.827948717953,32.05128205128205
IN,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",21,4680.354761904762,16123.211904761902,15.238095238095237
IN,602 - CELLULITIS W MCC,28,9302.910714285716,27545.9725,17.678571428571427
IN,603 - CELLULITIS W/O MCC,76,5254.329868421052,16685.456315789474,48.671052631578945
IN,638 - DIABETES W CC,41,5213.657073170733,17836.68390243902,29.097560975609756
IN,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",43,7335.466511627909,22699.58627906977,34.23255813953488
IN,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",75,4355.883866666665,14332.528133333331,50.973333333333336
IN,682 - RENAL FAILURE W MCC,54,10612.480000000001,32142.452222222222,50.370370370370374
IN,683 - RENAL FAILURE W CC,65,6342.993538461539,19593.64446153846,63.95384615384615
IN,684 - RENAL FAILURE W/O CC/MCC,31,4103.676129032259,13421.150322580645,19.64516129032258
IN,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,49,7386.249795918368,23171.00244897959,36.40816326530612
IN,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,74,4854.691081081081,15380.211756756757,70.5
IN,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,25,10203.771200000001,31127.395200000006,25.84
IN,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,24,6343.1725,20858.2825,23.458333333333332
IN,811 - RED BLOOD CELL DISORDERS W MCC,27,8330.185185185184,29054.35037037037,22.25925925925926
IN,812 - RED BLOOD CELL DISORDERS W/O MCC,54,5066.513518518519,17819.835,34.03703703703704
IN,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,35,35307.43714285714,98752.13228571432,27.142857142857142
IN,870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,19,39291.23105263158,123499.56578947367,24.36842105263158
IN,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,68,11958.873676470586,35595.1863235294,122.97058823529412
IN,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,62,7068.237258064518,22636.894677419354,44.725806451612904
IN,885 - PSYCHOSES,20,6072.399999999999,14737.885999999995,139.15
IN,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,20,4404.3279999999995,12931.499,26.05
IN,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,26,9639.577692307694,28816.018461538464,19.653846153846153
IN,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,33,4026.178181818182,13236.36696969697,20.90909090909091
IN,948 - SIGNS & SYMPTOMS W/O MCC,45,4296.085555555555,15868.221333333333,29.31111111111111
KS,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,18,6188.801111111112,23074.17388888889,34.0
KS,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,6,5898.333333333333,32114.25833333333,23.833333333333332
KS,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,16,10979.815625000001,44740.52875,32.0625
KS,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,19,6671.425789473684,27777.194736842102,46.94736842105263
KS,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,17,5041.594705882353,21587.27117647059,27.823529411764707
KS,069 - TRANSIENT ISCHEMIA,11,4607.3718181818185,24819.043636363636,35.27272727272727
KS,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,6,5478.246666666667,23735.739999999994,26.0
KS,101 - SEIZURES W/O MCC,11,4745.166363636363,25323.00818181818,26.545454545454547
KS,149 - DYSEQUILIBRIUM,4,3649.855,17798.675,20.5
KS,176 - PULMONARY EMBOLISM W/O MCC,13,6331.456923076923,25026.046153846157,22.923076923076923
KS,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,17,12559.330000000002,50452.998235294115,34.11764705882353
KS,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,16,8877.46625,31649.824375000007,21.9375
KS,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,25,7966.202000000001,31600.205999999995,52.56
KS,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,28,7138.889285714284,27050.605714285706,31.714285714285715
KS,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,24,5726.755833333332,21584.62708333333,38.125
KS,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,21,4569.408571428571,15705.672857142858,25.761904761904763
KS,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,29,9195.472413793103,33841.409655172414,44.13793103448276
KS,194 - SIMPLE PNEUMONIA & PLEURISY W CC,40,6316.987750000001,20930.1565,46.6
KS,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,30,4529.256333333334,15880.147666666664,23.466666666666665
KS,202 - BRONCHITIS & ASTHMA W CC/MCC,12,5320.1825,22756.127500000002,17.083333333333332
KS,207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,7,40350.91285714286,150090.88142857142,18.571428571428573
KS,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,14,15065.497142857144,65683.72642857143,40.57142857142857
KS,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,14,19430.979285714286,74994.36428571427,26.714285714285715
KS,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,11,15939.18,54863.73454545455,30.09090909090909
KS,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,13,12474.347692307692,45872.346923076926,22.076923076923077
KS,246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,10,20640.382,87482.036,19.2
KS,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,21,12744.220476190476,59659.43,43.857142857142854
KS,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,11,11288.941818181818,59862.61090909091,28.363636363636363
KS,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,6,11934.355000000001,60428.613333333335,36.5
KS,252 - OTHER VASCULAR PROCEDURES W MCC,7,20284.308571428573,93167.75,22.0
KS,253 - OTHER VASCULAR PROCEDURES W CC,14,15789.524999999998,61184.37928571428,23.357142857142858
KS,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,9,10711.851111111111,52515.51777777777,17.333333333333332
KS,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",16,10336.79125,36456.01187499999,28.25
KS,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",12,6863.775833333333,29720.943333333333,21.416666666666668
KS,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",8,4776.5875,25253.0575,16.5
KS,"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",6,12496.423333333332,52960.72,25.0
KS,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",20,6558.183999999999,30113.323500000006,53.0
KS,291 - HEART FAILURE & SHOCK W MCC,32,8805.929375,29780.444687499996,43.78125
KS,292 - HEART FAILURE & SHOCK W CC,37,6229.626216216215,20391.216216216224,47.5945945945946
KS,293 - HEART FAILURE & SHOCK W/O CC/MCC,24,4105.44375,15031.897916666667,25.875
KS,300 - PERIPHERAL VASCULAR DISORDERS W CC,12,6141.187500000001,25074.724166666667,20.666666666666668
KS,301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,5,4153.522,15764.728,14.6
KS,303 - ATHEROSCLEROSIS W/O MCC,5,3526.0160000000005,20895.738,21.2
KS,305 - HYPERTENSION W/O MCC,9,3966.492222222222,21536.13111111111,20.0
KS,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,20,7347.878500000001,25452.692499999997,28.55
KS,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,24,4842.6016666666665,18918.755,38.5
KS,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,27,3436.537407407408,13525.38111111111,37.74074074074074
KS,312 - SYNCOPE & COLLAPSE,17,4369.575882352941,21773.141764705884,36.588235294117645
KS,313 - CHEST PAIN,16,3343.170625,19324.284375,33.6875
KS,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,13,12727.312307692308,45783.52769230769,26.384615384615383
KS,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,7,5996.9400000000005,26025.217142857142,22.285714285714285
KS,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,13,34844.82153846154,129218.81000000003,25.53846153846154
KS,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,20,16690.1255,64170.65049999999,29.75
KS,331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,7,10416.652857142859,41108.33857142857,20.714285714285715
KS,371 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W MCC,5,12567.496000000001,48131.39,18.4
KS,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,9,7254.216666666666,25818.18,26.11111111111111
KS,377 - G.I. HEMORRHAGE W MCC,13,11186.839999999998,41839.481538461536,26.0
KS,378 - G.I. HEMORRHAGE W CC,34,6300.6979411764705,22063.15529411765,39.76470588235294
KS,379 - G.I. HEMORRHAGE W/O CC/MCC,11,4596.196363636364,17286.82363636364,17.363636363636363
KS,389 - G.I. OBSTRUCTION W CC,18,5692.291111111112,26284.263888888883,26.11111111111111
KS,390 - G.I. OBSTRUCTION W/O CC/MCC,11,3845.6509090909094,15866.913636363635,19.545454545454547
KS,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",14,7452.208571428571,32338.649285714288,23.5
KS,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",35,4599.940857142856,18175.506857142856,53.42857142857143
KS,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,12,6215.293333333334,24930.833333333332,25.416666666666668
KS,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,9,10338.431111111111,45140.42444444445,20.333333333333332
KS,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,6,7147.603333333335,34228.534999999996,21.333333333333332
KS,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,16,24151.740625000002,79689.80625,58.3125
KS,469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,12,21097.922499999997,73977.0025,19.666666666666668
KS,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,43,13120.843720930236,41473.238837209305,149.67441860465115
KS,473 - CERVICAL SPINAL FUSION W/O CC/MCC,10,13174.147,52817.951,25.5
KS,480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,14,18312.304999999997,68269.74285714286,18.928571428571427
KS,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,26,11738.188076923077,41106.33346153847,35.69230769230769
KS,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,11,9608.516363636365,35800.70727272727,15.363636363636363
KS,491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,10,6278.865,30362.603000000003,36.9
KS,536 - FRACTURES OF HIP & PELVIS W/O MCC,10,4654.973,15420.403999999999,17.5
KS,552 - MEDICAL BACK PROBLEMS W/O MCC,14,5269.287857142857,25201.257142857143,31.142857142857142
KS,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",7,4418.6671428571435,19623.975714285716,21.428571428571427
KS,602 - CELLULITIS W MCC,8,8462.85,30668.23375,17.125
KS,603 - CELLULITIS W/O MCC,34,5401.062647058825,16954.104705882353,34.0
KS,638 - DIABETES W CC,12,5173.7,18741.650000000005,26.25
KS,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",16,6761.825625,23176.689999999995,29.5
KS,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",36,4367.944166666664,15772.607777777777,34.0
KS,682 - RENAL FAILURE W MCC,19,10079.095789473686,35887.29,47.1578947368421
KS,683 - RENAL FAILURE W CC,26,6214.977692307692,21690.36115384616,54.38461538461539
KS,684 - RENAL FAILURE W/O CC/MCC,11,3979.5454545454545,15268.401818181817,16.818181818181817
KS,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,16,7192.760625000001,28638.161875,28.125
KS,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,37,4878.1713513513505,16311.04108108108,39.513513513513516
KS,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,7,9648.137142857144,40698.79285714286,21.571428571428573
KS,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,6,6345.214999999999,32304.571666666667,26.5
KS,811 - RED BLOOD CELL DISORDERS W MCC,5,7880.43,37954.238,16.6
KS,812 - RED BLOOD CELL DISORDERS W/O MCC,16,5049.871875,21588.945625000004,25.0
KS,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,12,34818.72083333334,132793.17249999996,32.416666666666664
KS,870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,7,40329.654285714285,164483.83857142855,22.857142857142858
KS,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,30,11637.798999999997,40187.426666666666,102.43333333333334
KS,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,30,6711.489333333334,24999.40766666667,38.96666666666667
KS,885 - PSYCHOSES,4,6339.280000000001,18469.8425,315.75
KS,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,5,4197.688,21579.845999999998,33.2
KS,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,6,9561.998333333335,50864.611666666664,24.5
KS,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,10,3811.421,17976.897999999997,24.4
KS,948 - SIGNS & SYMPTOMS W/O MCC,11,4231.7927272727275,23164.520000000004,22.454545454545453
KY,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,19,6471.19052631579,23896.473684210523,37.21052631578947
KY,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,20,6057.9225,17586.9695,22.3
KY,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,27,11564.598888888888,37687.48111111111,46.925925925925924
KY,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,34,7033.43617647059,23633.846470588236,53.11764705882353
KY,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,33,5107.988787878788,17927.087272727265,34.121212121212125
KY,069 - TRANSIENT ISCHEMIA,41,4544.161707317074,17594.538292682922,42.609756097560975
KY,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,13,6313.25,20010.384615384613,21.846153846153847
KY,101 - SEIZURES W/O MCC,27,4759.102962962962,15740.451111111111,36.25925925925926
KY,149 - DYSEQUILIBRIUM,16,3864.229375,14908.518125000002,17.875
KY,176 - PULMONARY EMBOLISM W/O MCC,24,6750.195,21273.37291666667,22.375
KY,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,38,12521.933421052634,35386.05131578946,41.526315789473685
KY,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,44,8897.076590909091,26290.03727272728,26.931818181818183
KY,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,50,7977.2682,24219.3186,63.92
KY,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,59,7291.585423728812,21020.17864406779,73.49152542372882
KY,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,63,5959.373968253967,16872.277301587303,63.698412698412696
KY,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,60,4468.875333333332,13343.087333333333,64.13333333333334
KY,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,55,9276.347454545454,27997.584181818187,68.41818181818182
KY,194 - SIMPLE PNEUMONIA & PLEURISY W CC,65,6177.6696923076925,19178.995846153848,76.2
KY,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,60,4410.735999999999,13639.209499999999,34.483333333333334
KY,202 - BRONCHITIS & ASTHMA W CC/MCC,23,5221.517826086957,14430.172608695651,22.52173913043478
KY,207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,23,34955.35826086957,103435.73913043478,24.782608695652176
KY,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,43,14278.658139534882,46159.69046511627,43.69767441860465
KY,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,18,20079.31111111111,70754.25000000001,39.833333333333336
KY,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,18,16953.50611111111,61365.15222222222,25.944444444444443
KY,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,16,13270.006875000001,48876.354374999995,29.25
KY,246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,19,21099.757894736842,74905.90210526314,34.578947368421055
KY,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,24,12909.496666666666,51781.28166666667,116.79166666666667
KY,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,17,11407.877647058822,46154.6494117647,37.0
KY,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,15,12663.903999999999,49282.44466666667,34.4
KY,252 - OTHER VASCULAR PROCEDURES W MCC,16,20121.834375000002,65596.028125,33.3125
KY,253 - OTHER VASCULAR PROCEDURES W CC,18,17092.95611111111,61338.54444444444,34.888888888888886
KY,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,19,11545.541578947368,45237.698947368415,26.57894736842105
KY,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",36,10965.683055555555,37364.229999999996,38.30555555555556
KY,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",28,7062.964999999999,24047.49428571428,32.67857142857143
KY,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",26,4968.471923076923,18445.041153846156,19.115384615384617
KY,"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",19,12936.130000000001,41242.22631578948,26.842105263157894
KY,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",32,6801.176250000001,26378.691562500004,93.0
KY,291 - HEART FAILURE & SHOCK W MCC,59,9436.02813559322,27853.070508474575,66.05084745762711
KY,292 - HEART FAILURE & SHOCK W CC,64,6197.603124999998,17733.084531249995,70.6875
KY,293 - HEART FAILURE & SHOCK W/O CC/MCC,53,4225.21566037736,12702.410188679245,34.924528301886795
KY,300 - PERIPHERAL VASCULAR DISORDERS W CC,23,5905.1578260869555,17035.267391304347,27.73913043478261
KY,301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,17,4180.287058823529,11948.548235294116,20.11764705882353
KY,303 - ATHEROSCLEROSIS W/O MCC,28,3662.8096428571434,12078.751071428573,28.892857142857142
KY,305 - HYPERTENSION W/O MCC,28,3914.785714285714,12966.069642857143,22.392857142857142
KY,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,36,7816.828333333332,26165.532499999998,35.861111111111114
KY,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,46,5078.440217391302,16388.294130434777,42.34782608695652
KY,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,45,3536.2773333333334,11132.393777777777,53.75555555555555
KY,312 - SYNCOPE & COLLAPSE,47,4441.372765957447,14430.462553191486,51.57446808510638
KY,313 - CHEST PAIN,49,3387.164897959184,13371.258163265304,55.714285714285715
KY,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,25,11889.0968,37949.71599999999,30.04
KY,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,16,6343.0675,21715.10375,23.0
KY,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,22,35547.84681818181,110017.97409090908,32.0
KY,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,29,16834.943103448277,53896.397931034495,33.62068965517241
KY,331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,18,10403.332777777778,34914.575000000004,22.055555555555557
