Provider State,DRG Definition,Provider Id,Average Total Payments,Average Covered Charges,Total Discharges,Average Medicare Payments
CA,519 - BACK & NECK PROC EXC SPINAL FUSION W CC,34,15775.347941176473,104838.52441176472,19.764705882352942,13282.952941176474
CA,520 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,61,10919.673770491801,76229.4857377049,26.0327868852459,8502.86918032787
CA,535 - FRACTURES OF HIP & PELVIS W MCC,5,9755.516,40155.866,13.8,8562.115999999998
CA,536 - FRACTURES OF HIP & PELVIS W/O MCC,81,6812.550246913583,38813.36320987654,17.62962962962963,5427.599999999999
CA,539 - OSTEOMYELITIS W MCC,1,18031.83,133466.0,12.0,14211.5
CA,542 - PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W MCC,2,20811.809999999998,130744.575,12.5,18827.690000000002
CA,543 - PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W CC,22,10546.066363636362,60856.001363636366,15.363636363636363,8829.947272727273
CA,545 - CONNECTIVE TISSUE DISORDERS W MCC,1,25660.14,153975.43,14.0,22761.0
CA,546 - CONNECTIVE TISSUE DISORDERS W CC,3,15400.306666666665,96659.02666666667,13.0,11862.306666666665
CA,551 - MEDICAL BACK PROBLEMS W MCC,29,13940.663103448278,87033.35551724138,15.275862068965518,12670.08448275862
CA,552 - MEDICAL BACK PROBLEMS W/O MCC,137,8230.902846715326,48654.071532846734,28.386861313868614,6856.429197080291
CA,554 - BONE DISEASES & ARTHROPATHIES W/O MCC,7,6689.135714285714,40657.57571428572,13.142857142857142,5606.842857142858
CA,556 - SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W/O MCC,16,7392.353124999999,45398.41625,14.3125,5974.419375
CA,"558 - TENDONITIS, MYOSITIS & BURSITIS W/O MCC",11,7667.993636363637,48104.270909090905,13.181818181818182,6397.882727272728
CA,"560 - AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC",2,13269.134999999998,82345.845,13.5,11209.915
CA,"562 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W MCC",4,11381.16,68913.4375,13.5,10039.3475
CA,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",63,7738.871269841269,45533.143492063486,18.841269841269842,6162.091269841268
CA,571 - SKIN DEBRIDEMENT W CC,1,12206.8,133458.87,15.0,10975.87
CA,573 - SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W MCC,2,35342.495,225388.57,13.5,33645.91
CA,577 - SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W CC,1,26006.08,187203.5,12.0,23463.75
CA,"579 - OTHER SKIN, SUBCUT TISS & BREAST PROC W MCC",3,22510.376666666667,84217.14666666665,12.333333333333334,20555.623333333333
CA,"580 - OTHER SKIN, SUBCUT TISS & BREAST PROC W CC",3,17114.373333333333,133105.49,15.0,13670.366666666667
CA,"581 - OTHER SKIN, SUBCUT TISS & BREAST PROC W/O CC/MCC",3,12239.163333333332,130964.53333333333,18.666666666666668,9066.236666666666
CA,582 - MASTECTOMY FOR MALIGNANCY W CC/MCC,1,12092.18,123666.73,11.0,10396.18
CA,583 - MASTECTOMY FOR MALIGNANCY W/O CC/MCC,1,10886.93,144167.36,14.0,9017.86
CA,592 - SKIN ULCERS W MCC,1,13866.86,106063.57,14.0,11518.43
CA,602 - CELLULITIS W MCC,95,13816.995368421063,72830.21736842106,17.810526315789474,12145.569894736844
CA,603 - CELLULITIS W/O MCC,219,8624.304885844751,41189.309315068465,38.538812785388124,7251.103881278536
CA,"604 - TRAUMA TO THE SKIN, SUBCUT TISS & BREAST W MCC",1,12428.92,95956.33,12.0,10269.92
CA,"605 - TRAUMA TO THE SKIN, SUBCUT TISS & BREAST W/O MCC",24,7792.465,47808.136666666665,17.0,6232.732916666667
CA,607 - MINOR SKIN DISORDERS W/O MCC,2,10912.365,65837.91,11.0,8384.0
CA,614 - ADRENAL & PITUITARY PROCEDURES W CC/MCC,2,29187.4,144151.615,14.5,27135.184999999998
CA,"617 - AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS W CC",7,16596.461428571427,69704.41142857142,12.571428571428571,14596.569999999998
CA,619 - O.R. PROCEDURES FOR OBESITY W MCC,1,58597.91,287148.18,11.0,54882.18
CA,620 - O.R. PROCEDURES FOR OBESITY W CC,4,21890.485,141819.38749999998,14.0,18746.835
CA,621 - O.R. PROCEDURES FOR OBESITY W/O CC/MCC,24,14785.718333333332,81439.62666666668,21.5,12114.875416666668
CA,"626 - THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES W CC",1,19332.57,171707.71,14.0,14994.93
CA,"627 - THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES W/O CC/MCC",2,9780.58,79617.4,17.0,7038.610000000001
CA,"628 - OTHER ENDOCRINE, NUTRIT & METAB O.R. PROC W MCC",1,29119.43,83208.93,14.0,27973.71
CA,"629 - OTHER ENDOCRINE, NUTRIT & METAB O.R. PROC W CC",2,17388.14,71450.575,11.5,16563.55
CA,637 - DIABETES W MCC,51,13076.40843137255,74515.23156862747,17.627450980392158,11534.589019607845
CA,638 - DIABETES W CC,125,8330.614719999998,47759.43439999999,19.488,7136.5624
CA,639 - DIABETES W/O CC/MCC,9,6917.82,37893.97111111111,13.444444444444445,5040.802222222222
CA,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",168,10948.747499999996,56799.35738095237,31.56547619047619,9809.17529761905
CA,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",214,7471.2577570093445,38323.054299065414,35.83644859813084,6191.009859813083
CA,643 - ENDOCRINE DISORDERS W MCC,10,16826.85,101492.954,15.4,14910.362
CA,644 - ENDOCRINE DISORDERS W CC,18,10560.122777777777,50579.75444444445,15.277777777777779,8497.630555555555
CA,645 - ENDOCRINE DISORDERS W/O CC/MCC,1,7293.5,64892.75,12.0,5728.0
CA,652 - KIDNEY TRANSPLANT,15,39609.02733333334,351611.85333333333,70.33333333333333,32057.792666666664
CA,653 - MAJOR BLADDER PROCEDURES W MCC,1,63871.18,357455.35,17.0,55491.65
CA,654 - MAJOR BLADDER PROCEDURES W CC,5,36086.198,234166.12000000002,32.2,30051.374
CA,655 - MAJOR BLADDER PROCEDURES W/O CC/MCC,1,21434.68,163588.04,28.0,17823.61
CA,656 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W MCC,4,49121.52,243325.33749999997,17.5,44118.2675
CA,657 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W CC,10,22901.728000000003,135814.06,23.8,20182.299
CA,658 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W/O CC/MCC,7,19070.034285714286,114968.54142857145,22.0,15029.667142857144
CA,659 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W MCC,5,41157.255999999994,165616.766,17.0,35811.982
CA,660 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W CC,16,19436.612500000003,83734.85,21.75,16113.2725
CA,661 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W/O CC/MCC,5,16143.0,117758.23999999999,16.2,13385.874
CA,668 - TRANSURETHRAL PROCEDURES W MCC,1,39564.76,289965.35,17.0,32443.76
CA,669 - TRANSURETHRAL PROCEDURES W CC,15,11578.822666666667,89921.76666666666,15.133333333333333,10105.115333333331
CA,673 - OTHER KIDNEY & URINARY TRACT PROCEDURES W MCC,6,38490.135,182194.93000000002,15.833333333333334,31410.429999999997
CA,674 - OTHER KIDNEY & URINARY TRACT PROCEDURES W CC,2,24859.18,151288.59,14.5,22567.489999999998
CA,682 - RENAL FAILURE W MCC,198,14527.615757575755,75815.31378787878,41.898989898989896,13134.688585858585
CA,683 - RENAL FAILURE W CC,210,9368.25076190476,49314.4949047619,42.09047619047619,8113.511285714283
CA,684 - RENAL FAILURE W/O CC/MCC,33,5866.239393939394,38657.16090909092,14.818181818181818,4642.671818181817
CA,685 - ADMIT FOR RENAL DIALYSIS,2,9404.185000000001,78513.765,11.5,8827.39
CA,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,165,10045.799575757579,54217.095454545444,33.45454545454545,8921.086121212124
CA,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,225,7887.917733333335,39763.107200000006,48.23555555555556,6659.916266666667
CA,691 - URINARY STONES W ESW LITHOTRIPSY W CC/MCC,1,14160.83,89805.42,12.0,13308.5
CA,694 - URINARY STONES W/O ESW LITHOTRIPSY W/O MCC,9,6861.082222222222,51504.17888888889,13.11111111111111,5050.148888888889
CA,696 - KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W/O MCC,3,5953.506666666665,51730.01666666666,12.666666666666666,5011.903333333334
CA,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,103,14278.115533980575,80187.30029126212,29.436893203883496,12899.458932038835
CA,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,75,9778.792933333336,54252.68853333336,20.653333333333332,8246.4652
CA,700 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W/O CC/MCC,1,11010.0,80750.46,13.0,9427.23
CA,707 - MAJOR MALE PELVIC PROCEDURES W CC/MCC,9,18845.556666666667,129467.11555555556,20.333333333333332,16056.11888888889
CA,708 - MAJOR MALE PELVIC PROCEDURES W/O CC/MCC,31,12629.077419354839,86626.53967741934,31.032258064516128,10298.434516129033
CA,713 - TRANSURETHRAL PROSTATECTOMY W CC/MCC,3,16541.943333333333,93496.38666666667,19.0,14259.58
CA,714 - TRANSURETHRAL PROSTATECTOMY W/O CC/MCC,5,7651.192,53922.59199999999,18.0,6310.528
CA,"734 - PELVIC EVISCERATION, RAD HYSTERECTOMY & RAD VULVECTOMY W CC/MCC",2,29574.05,209534.79499999998,11.5,23462.97
CA,737 - UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY W CC,3,22271.540000000005,145256.68333333335,12.333333333333334,20763.960000000003
CA,"740 - UTERINE,ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W CC",3,18036.766666666666,175502.28000000003,15.0,14487.963333333333
CA,"741 - UTERINE,ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W/O CC/MCC",3,12613.656666666668,133857.18000000002,16.666666666666668,10730.63
CA,742 - UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W CC/MCC,6,17796.079999999998,118472.98333333334,13.666666666666666,15455.410000000002
CA,743 - UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W/O CC/MCC,19,9623.56947368421,59504.71368421053,15.789473684210526,7206.162631578947
CA,748 - FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,2,12033.395,69745.38,13.5,8990.7
CA,749 - OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES W CC/MCC,1,58985.46,432594.92,13.0,30037.46
CA,765 - CESAREAN SECTION W CC/MCC,1,13642.55,46905.82,11.0,12482.73
CA,775 - VAGINAL DELIVERY W/O COMPLICATING DIAGNOSES,4,6928.8325,25046.34,12.25,5577.545
CA,781 - OTHER ANTEPARTUM DIAGNOSES W MEDICAL COMPLICATIONS,2,10338.48,48513.78,14.0,8950.98
CA,808 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W MCC,4,31340.9925,152931.8775,12.75,27237.075
CA,809 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W CC,25,12221.0792,65006.43559999999,16.2,10304.008
CA,811 - RED BLOOD CELL DISORDERS W MCC,79,12191.799113924051,64608.63088607594,17.632911392405063,10871.517215189877
CA,812 - RED BLOOD CELL DISORDERS W/O MCC,143,8327.71181818182,45485.84489510489,25.251748251748253,7089.84937062937
CA,813 - COAGULATION DISORDERS,2,20286.22,102313.9,15.0,18029.36
CA,821 - LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W CC,1,30974.58,223808.42,12.0,27916.33
CA,822 - LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE W/O CC/MCC,2,17092.879999999997,93807.58499999999,11.5,13470.2
CA,827 - MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W CC,1,38817.31,265549.25,16.0,34560.38
CA,828 - MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W/O CC/MCC,1,20576.17,150280.0,12.0,17820.5
CA,834 - ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W MCC,3,111351.53666666667,527739.9833333334,24.0,97540.90333333332
CA,837 - CHEMO W ACUTE LEUKEMIA AS SDX OR W HIGH DOSE CHEMO AGENT W MCC,5,97526.26999999999,371253.714,20.0,75773.948
CA,838 - CHEMO W ACUTE LEUKEMIA AS SDX W CC OR HIGH DOSE CHEMO AGENT,1,37417.08,139700.08,13.0,35003.77
CA,839 - CHEMO W ACUTE LEUKEMIA AS SDX W/O CC/MCC,2,15573.005000000001,73070.625,13.5,14161.96
CA,840 - LYMPHOMA & NON-ACUTE LEUKEMIA W MCC,10,43785.698,238447.18000000002,17.4,36122.391
CA,841 - LYMPHOMA & NON-ACUTE LEUKEMIA W CC,10,18737.647999999997,103334.26200000002,15.7,16143.062
CA,846 - CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W MCC,11,31339.47090909091,130135.65000000001,24.545454545454547,25978.850909090914
CA,847 - CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W CC,35,12755.024,72870.1662857143,33.68571428571428,10903.19657142857
CA,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,169,49587.265976331364,274771.6643195266,33.9112426035503,46445.84745562132
CA,854 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W CC,41,20886.240975609755,123671.65682926828,16.097560975609756,18871.970000000005
CA,856 - POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W MCC,4,59795.7025,302602.0775,14.5,52759.0125
CA,857 - POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W CC,9,22735.86111111111,139558.68222222224,16.88888888888889,19129.857777777775
CA,862 - POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W MCC,13,20621.429999999997,104089.03153846154,16.76923076923077,18078.54076923077
CA,863 - POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W/O MCC,16,10082.359375000002,55727.638750000006,17.5,8492.4475
CA,864 - FEVER,9,8989.807777777778,61119.75111111111,15.88888888888889,7722.122222222223
CA,865 - VIRAL ILLNESS W MCC,5,16183.694,93442.75600000001,15.4,13860.073999999999
CA,866 - VIRAL ILLNESS W/O MCC,2,22416.505,117787.99,11.5,17588.86
CA,867 - OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W MCC,2,35941.95,256234.42,11.5,31338.075
CA,870 - SEPTICEMIA OR SEVERE SEPSIS W MV >96 HOURS,143,54329.92608391608,311580.49433566444,25.482517482517483,50795.14902097906
CA,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,272,17163.056397058815,87522.590257353,191.82720588235293,15378.60286764706
CA,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W/O MCC,256,10320.3609765625,50819.230156250036,58.92578125,8666.9880859375
CA,880 - ACUTE ADJUSTMENT REACTION & PSYCHOSOCIAL DYSFUNCTION,2,5500.76,26713.695,17.0,4431.3099999999995
CA,881 - DEPRESSIVE NEUROSES,2,6685.24,23325.120000000003,53.5,5561.045
CA,882 - NEUROSES EXCEPT DEPRESSIVE,2,7029.16,19106.86,43.0,6033.955
CA,884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,26,14021.049230769231,58884.03730769229,15.26923076923077,11793.434230769231
CA,885 - PSYCHOSES,38,12664.032894736843,41174.60184210525,190.47368421052633,11154.20657894737
CA,"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",5,9774.673999999999,11791.960000000001,22.8,9099.61
CA,895 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY,4,9997.625,32263.344999999998,103.0,9083.5875
CA,896 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W MCC,11,14327.15818181818,91639.58818181818,12.636363636363637,12776.968181818183
CA,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,59,8570.842372881356,45056.663559322034,29.610169491525422,6888.83627118644
CA,904 - SKIN GRAFTS FOR INJURIES W CC/MCC,1,57189.73,287505.05,22.0,49946.23
CA,907 - OTHER O.R. PROCEDURES FOR INJURIES W MCC,9,51864.298888888894,265496.37555555557,16.22222222222222,46012.119999999995
CA,908 - OTHER O.R. PROCEDURES FOR INJURIES W CC,8,26396.253750000003,138521.7725,14.375,20874.065000000002
CA,909 - OTHER O.R. PROCEDURES FOR INJURIES W/O CC/MCC,1,16977.92,130441.5,12.0,14719.5
CA,914 - TRAUMATIC INJURY W/O MCC,1,5344.91,49158.55,11.0,4444.55
CA,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,90,13626.345444444445,79883.6558888889,20.877777777777776,11735.480555555552
CA,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,42,7129.756190476192,47264.19238095237,14.619047619047619,5723.176428571428
CA,919 - COMPLICATIONS OF TREATMENT W MCC,27,18314.465925925924,94664.47518518518,16.666666666666668,15375.627777777778
CA,920 - COMPLICATIONS OF TREATMENT W CC,19,12292.393157894738,63484.1942105263,17.894736842105264,9374.361052631577
CA,"923 - OTHER INJURY, POISONING & TOXIC EFFECT DIAG W/O MCC",2,8021.755,29140.315000000002,32.0,6263.6900000000005
CA,928 - FULL THICKNESS BURN W SKIN GRAFT OR INHAL INJ W CC/MCC,2,61103.565,353882.65,15.5,56838.955
CA,935 - NON-EXTENSIVE BURNS,3,22047.710000000003,140460.00666666668,14.0,18666.773333333334
CA,947 - SIGNS & SYMPTOMS W MCC,12,11252.002500000002,68737.21416666667,16.166666666666668,9788.273333333333
CA,948 - SIGNS & SYMPTOMS W/O MCC,88,7606.918068181817,43357.68806818182,21.318181818181817,6139.175
CA,957 - OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W MCC,2,109187.405,552689.38,11.5,103695.685
CA,958 - OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W CC,1,43847.0,156542.09,11.0,32738.82
CA,964 - OTHER MULTIPLE SIGNIFICANT TRAUMA W CC,2,23677.495,149266.845,11.5,18897.18
CA,974 - HIV W MAJOR RELATED CONDITION W MCC,8,32680.81375,156447.06375,18.625,29685.19625
CA,975 - HIV W MAJOR RELATED CONDITION W CC,4,19718.504999999997,96032.7475,16.0,16148.4525
CA,977 - HIV W OR W/O OTHER RELATED CONDITION,1,13053.53,113887.4,15.0,10869.33
CA,981 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,54,47650.37111111111,263899.87833333336,16.51851851851852,43271.54018518518
CA,982 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W CC,23,25177.64608695652,139075.8160869565,14.478260869565217,23126.11304347826
CA,987 - NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,1,41521.64,326235.21,14.0,36322.43
CA,988 - NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W CC,1,16632.75,119568.33,12.0,14397.08
CO,001 - HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM W MCC,1,225019.73,1017809.0,11.0,209039.64
CO,"003 - ECMO OR TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W MAJ O.R.",6,124969.185,532825.4,17.5,113676.10666666664
CO,"004 - TRACH W MV 96+ HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R.",4,80338.45,335886.975,18.5,76044.08499999999
CO,005 - LIVER TRANSPLANT W MCC OR INTESTINAL TRANSPLANT,1,111900.88,501105.13,16.0,74997.31
CO,007 - LUNG TRANSPLANT,1,123804.67,549175.92,12.0,67667.25
CO,014 - ALLOGENEIC BONE MARROW TRANSPLANT,1,116648.07,593410.36,14.0,95063.21
CO,016 - AUTOLOGOUS BONE MARROW TRANSPLANT W CC/MCC,1,48303.67,280349.94,36.0,43224.56
CO,020 - INTRACRANIAL VASCULAR PROCEDURES W PDX HEMORRHAGE W MCC,1,76901.69,668720.31,16.0,75020.0
CO,023 - CRANIO W MAJOR DEV IMPL/ACUTE COMPLEX CNS PDX W MCC OR CHEMO IMPLANT,2,46191.215,308844.74,25.0,40672.475000000006
CO,024 - CRANIO W MAJOR DEV IMPL/ACUTE COMPLEX CNS PDX W/O MCC,1,24049.25,242169.31,16.0,21343.75
CO,025 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W MCC,7,30749.860000000004,172648.48571428572,24.714285714285715,26974.307142857142
CO,026 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W CC,5,21144.6,135914.176,20.2,18160.953999999998
CO,027 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W/O CC/MCC,5,16847.663999999997,125909.812,32.4,13636.542000000001
CO,029 - SPINAL PROCEDURES W CC OR SPINAL NEUROSTIMULATORS,1,29067.47,128291.07,15.0,25396.6
CO,035 - CAROTID ARTERY STENT PROCEDURE W CC,1,14051.08,100821.69,13.0,12931.77
CO,038 - EXTRACRANIAL PROCEDURES W CC,1,8936.97,48191.72,36.0,7994.42
CO,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,8,7254.54125,49758.28,23.0,5873.5325
CO,042 - PERIPH/CRANIAL NERVE & OTHER NERV SYST PROC W/O CC/MCC,1,16461.0,95368.42,12.0,14255.17
CO,054 - NERVOUS SYSTEM NEOPLASMS W MCC,2,11276.75,69110.375,19.5,8679.615
CO,056 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W MCC,1,27901.85,116234.15,13.0,14676.31
CO,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,9,7247.446666666667,37811.490000000005,16.77777777777778,5872.953333333333
CO,062 - ACUTE ISCHEMIC STROKE W USE OF THROMBOLYTIC AGENT W CC,3,12071.416666666666,65895.72000000002,13.666666666666666,10772.87
CO,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,18,11616.05722222222,64358.816666666666,34.111111111111114,10046.529999999999
CO,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,27,7313.695185185187,40227.67555555555,33.96296296296296,5755.068148148147
CO,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,20,5203.0735,31360.674,22.4,3791.4020000000005
CO,069 - TRANSIENT ISCHEMIA,11,5178.142727272727,33298.01454545455,21.09090909090909,3864.771818181818
CO,070 - NONSPECIFIC CEREBROVASCULAR DISORDERS W MCC,7,11568.16142857143,53632.62428571428,16.714285714285715,9873.572857142859
CO,071 - NONSPECIFIC CEREBROVASCULAR DISORDERS W CC,11,6481.48,39993.84999999999,17.09090909090909,5453.019090909091
CO,072 - NONSPECIFIC CEREBROVASCULAR DISORDERS W/O CC/MCC,1,5224.21,51478.5,14.0,3652.36
CO,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,4,6888.7575,33136.78,15.0,5388.415
CO,"085 - TRAUMATIC STUPOR & COMA, COMA <1 HR W MCC",8,14051.352499999999,71384.50249999999,17.0,11932.18625
CO,"086 - TRAUMATIC STUPOR & COMA, COMA <1 HR W CC",7,8987.81857142857,48107.10857142857,19.857142857142858,5809.705714285715
CO,"087 - TRAUMATIC STUPOR & COMA, COMA <1 HR W/O CC/MCC",7,5052.858571428572,35572.77285714286,17.428571428571427,3803.2871428571425
CO,091 - OTHER DISORDERS OF NERVOUS SYSTEM W MCC,4,13314.465,83554.10749999998,16.5,10331.86
CO,092 - OTHER DISORDERS OF NERVOUS SYSTEM W CC,6,6707.974999999999,44949.535,15.166666666666666,5239.981666666667
CO,100 - SEIZURES W MCC,9,12019.197777777776,67176.78666666667,15.222222222222221,10602.612222222224
CO,101 - SEIZURES W/O MCC,14,5877.404285714286,32942.37071428571,25.857142857142858,4487.2242857142855
CO,103 - HEADACHES W/O MCC,2,6394.13,42065.045,12.5,4283.25
CO,129 - MAJOR HEAD & NECK PROCEDURES W CC/MCC OR MAJOR DEVICE,1,16945.81,135234.69,16.0,12393.56
CO,149 - DYSEQUILIBRIUM,6,4756.59,31752.66166666667,14.166666666666666,3492.6200000000003
CO,152 - OTITIS MEDIA & URI W MCC,3,7845.536666666667,34258.003333333334,15.0,6348.233333333334
CO,153 - OTITIS MEDIA & URI W/O MCC,13,4842.66923076923,23720.586153846154,19.384615384615383,3618.8400000000006
CO,163 - MAJOR CHEST PROCEDURES W MCC,4,41074.4525,180971.25,17.75,34715.7625
CO,164 - MAJOR CHEST PROCEDURES W CC,5,18514.804,97573.082,22.4,16615.534
CO,165 - MAJOR CHEST PROCEDURES W/O CC/MCC,2,14685.32,56178.325000000004,32.0,11905.259999999998
CO,166 - OTHER RESP SYSTEM O.R. PROCEDURES W MCC,5,25450.968,117329.87999999998,15.4,23790.922
CO,168 - OTHER RESP SYSTEM O.R. PROCEDURES W/O CC/MCC,1,13502.08,46827.33,12.0,8655.42
